"","Fire_ID","mtbs_cast_id","modis_id","n","mtbs_acres","mtbs_hectares","mtbs_year","modis_ha","modis_acres","west_or_east"
"1191","AR3492809311220030331","AR3492809311220030331","NA",0,4436.30079783877,1795.3144187937,2003,NA,NA,"e"
"1192","AR3492809369020030331","AR3492809369020030331","NA",0,1801.29829732642,728.96247416634,2003,NA,NA,"e"
"1193","AR3497509346820030331","AR3497509346820030331","NA",0,922.636600059358,373.379278564772,2003,NA,NA,"e"
"1194","AR3503409358620030331","AR3503409358620030331","NA",0,2178.00944663786,881.412677364615,2003,NA,NA,"e"
"1195","AR3526509425420030407","AR3526509425420030407","NA",0,1193.53958144417,483.010264094719,2003,NA,NA,"e"
"1196","AR3557509236120030503","AR3557509236120030503","NA",0,519.443737457263,210.212263348651,2003,NA,NA,"e"
"1197","AR3558809299620030331","AR3558809299620030331","NA",0,1557.58324999384,630.334099199899,2003,NA,NA,"e"
"1198","AR3567909222020030503","AR3567909222020030503","NA",0,133.575703390552,54.0563855395913,2003,NA,NA,"e"
"1199","AR3567909222020030503","AR3567909222020030503_548","NA",0,470.273030340403,190.313504564714,2003,NA,NA,"e"
"1200","AR3568309399120030331","AR3568309399120030331","200303031",1,7414.11386043643,3000.39743082892,2003,1179.0295,2913.4453425,"e"
"1201","AR3571509346920030331","AR3571509346920030331","200303024",1,2372.61559361623,960.167305956608,2003,707.4177,1748.0672055,"e"
"1202","AR3571609292320030331","AR3571609292320030331","NA",0,8285.17186147541,3352.90350743057,2003,NA,NA,"e"
"1203","AR3571909445620030407","AR3571909445620030407","200303020 200303022",2,1816.65967966532,735.179029910053,2003,664.5439,1642.1237385,"e"
"1204","AR3578409322420030331","AR3578409322420030331","200303009",1,3346.18165048405,1354.15708690077,2003,1393.3985,3443.1626775,"e"
"1205","AR3584509352120030331","AR3584509352120030331","NA",0,1857.60411754529,751.748722328368,2003,NA,NA,"e"
"1206","AR3596809297020030316","AR3596809297020030316","NA",0,415.352657058738,168.08792912895,2003,NA,NA,"e"
"1207","AR3596809297020030316","AR3596809297020030316_600","NA",0,698.216403991161,282.559284107672,2003,NA,NA,"e"
"1208","AR3596809297020030316","AR3596809297020030316_601","200302957",1,1321.29751876268,534.712273817548,2003,42.8738,105.943467,"e"
"1209","AR3622509369820030331","AR3622509369820030331","200302893",1,1015.64250519394,411.017583569342,2003,21.4369,52.9717335,"e"
"1210","AR3625509215520030503","AR3625509215520030503","NA",0,11.939260433009,4.83166660284996,2003,NA,NA,"e"
"1211","AR3625509215520030503","AR3625509215520030503_653","NA",0,24.6107048877996,9.95963875201345,2003,NA,NA,"e"
"1212","AR3625509215520030503","AR3625509215520030503_654","NA",0,637.188818825974,257.862197822496,2003,NA,NA,"e"
"1213","AZ3135011013020030413","AZ3135011013020030413","200304256",1,1368.26197556789,553.718191205812,2003,85.7476,211.886934,"w"
"1214","AZ3154311063620030515","AZ3154311063620030515","200304192",1,3003.04568658235,1215.29433352311,2003,235.8059,582.6890685,"w"
"1215","AZ3155010908620030715","AZ3155010908620030715","200304190",1,4848.43895080768,1962.10147906711,2003,1093.2819,2701.5584085,"w"
"1216","AZ3223511054320030617","AZ3223511054320030617","200304070",1,3439.11258335032,1391.76505158343,2003,1093.2819,2701.5584085,"w"
"1217","AZ3243311077720030617","AZ3243311077720030617","200304026",1,79756.7941179304,32276.5585567233,2003,30418.9611,75166.8898365,"w"
"1218","AZ3285511147720030614","AZ3285511147720030614","200303953",1,1435.78925636773,581.04562151463,2003,214.369,529.717335,"w"
"1219","AZ3310610913920030705","AZ3310610913920030705","200303875",1,1775.46502629526,718.508078470397,2003,128.6214,317.830401,"w"
"1220","AZ3335310908520030705","AZ3335310908520030705","200303804",1,2762.12977031761,1117.79873124166,2003,85.7476,211.886934,"w"
"1221","AZ3358010910320030727","AZ3358010910320030727","200303726",1,2037.04421829308,824.365845211297,2003,385.8642,953.491203,"w"
"1222","AZ3361310928420030712","AZ3361310928420030712","200303714 200303694",2,5131.5248142192,2076.66272175537,2003,1757.8258,4343.682147,"w"
"1223","AZ3365410922320030606","AZ3365410922320030606","200303694",1,10671.3002337106,4318.5392627548,2003,2208.0007,5456.0885505,"w"
"1224","AZ3389611003320030713","AZ3389611003320030713","200303624 200303643",2,26213.3175027659,10608.1956615881,2003,9539.4205,23572.4214075,"w"
"1225","AZ3397311111720030617","AZ3397311111720030617","200303600",1,13538.9924655583,5479.05777741618,2003,5101.9822,12607.272573,"w"
"1226","AZ3457511209320030623","AZ3457511209320030623","200303348",1,7921.13737588928,3205.58338855375,2003,3236.9719,7998.7317585,"w"
"1227","AZ3510211132820030606","AZ3510211132820030606","200303173 200303191",2,2155.53410032975,872.317191027442,2003,750.2915,1854.0106725,"w"
"1228","AZ3515111135220030607","AZ3515111135220030607","200303173 200303183",2,5288.6670638059,2140.25618832602,2003,1543.4568,3813.964812,"w"
"1229","AZ3592911306620030611","AZ3592911306620030611","NA",0,1293.16499882921,523.327401380998,2003,NA,NA,"w"
"1230","AZ3611611344920030913","AZ3611611344920030913","200302913",1,1292.5084132447,523.0616895592,2003,450.1749,1112.4064035,"w"
"1231","AZ3630711238320030615","AZ3630711238320030615","200302864",1,4240.44276086677,1716.05316626913,2003,235.8059,582.6890685,"w"
"1232","AZ3631111220120030930","AZ3631111220120030930","200302856 200302859 200302865",3,16910.3664927439,6843.40989824206,2003,2015.0686,4979.342949,"w"
"1233","CA3262111684920031026","CA3262111684920031026","200304005",1,37216.6339842773,15061.0976702687,2003,15434.568,38139.64812,"w"
"1234","CA3293911676620031025","CA3293911676620031025","200303870 200303932",2,268499.523997371,108658.336942923,2003,105426.6742,260514.985353,"w"
"1235","CA3320411691620031026","CA3320411691620031026","200303827",1,56020.181855798,22670.6539552404,2003,20429.3657,50482.0620255,"w"
"1236","CA3332411665620030612","CA3332411665620030612","200303814",1,2715.11426105997,1098.77215357626,2003,771.7284,1906.982406,"w"
"1237","CA3338811658220030716","CA3338811658220030716","200303776",1,19222.7324082809,7779.1949270014,2003,7652.9733,18910.9088595,"w"
"1238","CA3341411738220031021","CA3341411738220031021","200303771 200303784",2,8070.85573188327,3266.1724999605,2003,3494.2147,8634.3925605,"w"
"1239","CA3360111698220031026","CA3360111698220031026","200303706",1,10634.1120043631,4303.48966007918,2003,2486.6804,6144.721086,"w"
"1240","CA3363811696720030704","CA3363811696720030704","NA",0,288.456494944993,116.734668853322,2003,NA,NA,"w"
"1241","CA3363811696720030704","CA3363811696720030704_1761","200303703",1,1717.09558229846,694.88670805397,2003,385.8642,953.491203,"w"
"1242","CA3380211688020030725","CA3380211688020030725","200303666",1,4428.7714441332,1792.26738526559,2003,1414.8354,3496.134411,"w"
"1243","CA3398211716420030818","CA3398211716420030818","200303607",1,1915.95234936738,775.361508447906,2003,1071.845,2648.586675,"w"
"1244","CA3399611725720031021","CA3399611725720031021","200303603",1,2456.5088009322,994.117818240756,2003,707.4177,1748.0672055,"w"
"1245","CA3404411887320030106","CA3404411887320030106","200303586",1,1072.89488587433,434.186892691898,2003,278.6797,688.6325355,"w"
"1246","CA3417311768920031025","CA3417311768920031025","200303489",1,10579.7257421746,4281.48023259881,2003,4994.7977,12342.4139055,"w"
"1247","CA3417611717320030905","CA3417611717320030905","200303489 200303525",2,1181.0367308541,477.950519734887,2003,664.5439,1642.1237385,"w"
"1248","CA3418611747320031021","CA3418611747320031021","NA",0,93.823879341218,37.9693287458122,2003,NA,NA,"w"
"1249","CA3418611747320031021","CA3418611747320031021_1896","200303493 200303489",2,50717.6569640422,20524.7896804781,2003,19207.4624,47462.673216,"w"
"1250","CA3424711728420031025","CA3424711728420031025","200303489",1,420.5254239604,170.18128199811,2003,107.1845,264.8586675,"w"
"1251","CA3424711728420031025","CA3424711728420031025_1915","200303489 200303478 200303521 200303525",4,89781.0421132618,36333.2440214126,2003,34148.9817,84383.9714655,"w"
"1252","CA3433511879220031025","CA3433511879220031025","200303365 200303463 200303485",3,107778.861920558,43616.7324229727,2003,37900.4392,93654.024828,"w"
"1253","CA3440311910020030903","CA3440311910020030903","200303436 200303440",2,1233.38237214966,499.134133935417,2003,342.9904,847.547736,"w"
"1254","CA3442611871620031024","CA3442611871620031024","200303365",1,8484.38358134778,3433.52195270231,2003,3151.2243,7786.8448245,"w"
"1255","CA3448011886120031023","CA3448011886120031023","200303365",1,63931.3763124011,25872.2135710219,2003,22894.6092,56573.811378,"w"
"1256","CA3456411829420030724","CA3456411829420030724","200303361",1,2139.0342438715,865.639909310666,2003,621.6701,1536.1802715,"w"
"1257","CA3485211888620030630","CA3485211888620030630","200303267",1,1194.874346891,483.550426667458,2003,321.5535,794.5760025,"w"
"1258","CA3490211891020030720","CA3490211891020030720","200303252",1,1955.23950612785,791.260520309284,2003,621.6701,1536.1802715,"w"
"1259","CA3500511465220030716","CA3500511465220030716","200303226",1,1140.55526926756,461.568187924662,2003,471.6118,1165.378137,"w"
"1260","CA3504112020920030810","CA3504112020920030810","200303219",1,1275.45818053174,516.161677583396,2003,471.6118,1165.378137,"w"
"1261","CA3518011847820030721","CA3518011847820030721","200303166",1,1319.95337374119,534.168315450431,2003,128.6214,317.830401,"w"
"1262","CA3531111866520030617","CA3531111866520030617","NA",0,1245.83310567292,504.172787182232,2003,NA,NA,"w"
"1263","CA3541612046820030720","CA3541612046820030720","200303099",1,1257.94705569114,509.075148434842,2003,407.3011,1006.4629365,"w"
"1264","CA3543011843920030723","CA3543011843920030723","200303093",1,1050.47351742976,425.113250508478,2003,535.9225,1324.2933375,"w"
"1265","CA3589512121720030703","CA3589512121720030703","200302974",1,1586.07304369723,641.863555779821,2003,21.4369,52.9717335,"w"
"1266","CA3591912122720030820","CA3591912122720030820","200302974",1,1204.28692343052,487.359576486069,2003,235.8059,582.6890685,"w"
"1267","CA3592612117620030703","CA3592612117620030703","NA",0,2251.8834373531,911.308540325373,2003,NA,NA,"w"
"1268","CA3593612115120030524","CA3593612115120030524","NA",0,19.7806335246642,8.00497040169239,2003,NA,NA,"w"
"1269","CA3593612115120030524","CA3593612115120030524_2309","NA",0,1575.01554860807,637.388728378809,2003,NA,NA,"w"
"1270","CA3598812130020030804","CA3598812130020030804","200302958 200302960",2,2710.97083281522,1097.09536094879,2003,450.1749,1112.4064035,"w"
"1271","CA3611811821020030903","CA3611811821020030903","200302924 200302925",2,4944.8472313915,2001.11668207308,2003,300.1166,741.604269,"w"
"1272","CA3621511813520030827","CA3621511813520030827","200302886",1,9353.69249312163,3785.32019516003,2003,2057.9424,5085.286416,"w"
"1273","CA3633511841320030824","CA3633511841320030824","200302833",1,7356.91067012543,2977.24802842222,2003,1564.8937,3866.9365455,"w"
"1274","CA3634711853120030801","CA3634711853120030801","200302846",1,1792.76851241321,725.510578873003,2003,493.0487,1218.3498705,"w"
"1275","CA3646711868820030625","CA3646711868820030625","NA",0,2438.91231622855,986.996745043027,2003,NA,NA,"w"
"1276","CA3648711874620030927","CA3648711874620030927","NA",0,1307.64693791582,529.188057643747,2003,NA,NA,"w"
"1277","CA3670911869520030728","CA3670911869520030728","200302676",1,3529.31018524218,1428.26687204068,2003,64.3107,158.9152005,"w"
"1278","CA3687712096320030630","CA3687712096320030630","NA",0,1100.92306639102,445.529540295661,2003,NA,NA,"w"
"1279","CA3709612116720030616","CA3709612116720030616","NA",0,1701.83871132825,688.712446729797,2003,NA,NA,"w"
"1280","CA3723012124520030827","CA3723012124520030827","200302414",1,17375.5773767083,7031.67481665515,2003,6752.6235,16686.0960525,"w"
"1281","CA3738712152220030827","CA3738712152220030827","200302379",1,4814.83471099288,1948.50227129889,2003,1950.7579,4820.4277485,"w"
"1282","CA3743212140220030720","CA3743212140220030720","200302367",1,6437.48227380697,2605.16706904205,2003,1907.8841,4714.4842815,"w"
"1283","CA3749212157220030827","CA3749212157220030827","200302338 200302346",2,4972.04943253978,2012.12506634861,2003,1886.4472,4661.512548,"w"
"1284","CA3755112133520030601","CA3755112133520030601","200302314 200302329",2,7646.57464949814,3094.47135084128,2003,3044.0398,7521.986157,"w"
"1285","CA3782011879420030902","CA3782011879420030902","200302211 200302213",2,2412.23848990805,976.202187329331,2003,771.7284,1906.982406,"w"
"1286","CA3784611972820030831","CA3784611972820030831","200302200",1,3359.19920405609,1359.4251250006,2003,857.476,2118.86934,"w"
"1287","CA3785511958820030731","CA3785511958820030731","200302201",1,1106.60976435434,447.830874518499,2003,85.7476,211.886934,"w"
"1288","CA3805111986720030729","CA3805111986720030729","200302128 200302142",2,6639.73338186984,2687.01551599568,2003,1736.3889,4290.7104135,"w"
"1289","CA3814611990020030720","CA3814611990020030720","200302104",1,4030.02761700199,1630.90083802822,2003,450.1749,1112.4064035,"w"
"1290","CA3838211998820030831","CA3838211998820030831","200302014",1,1138.74149390205,460.834176139951,2003,300.1166,741.604269,"w"
"1291","CA3844311994420030831","CA3844311994420030831","200301995 200301998",2,4453.42095071389,1802.24272656842,2003,1479.1461,3655.0496115,"w"
"1292","CA3883112245320030903","CA3883112245320030903","200301909",1,2461.99783829949,996.339161738384,2003,1028.9712,2542.643208,"w"
"1293","CA3891612228220030903","CA3891612228220030903","200301886",1,1310.03462633847,530.1543247316,2003,257.2428,635.660802,"w"
"1294","CA3950412282120030903","CA3950412282120030903","200301754",1,4898.32023758857,1982.28780038899,2003,2100.8162,5191.229883,"w"
"1295","CA3953112272720030903","CA3953112272720030903","200301751",1,2119.54564140754,857.753120159054,2003,578.7963,1430.2368045,"w"
"1296","CA3963412282820030928","CA3963412282820030928","200301734",1,6378.02822165051,2581.10677152024,2003,2379.4959,5879.8624185,"w"
"1297","CA3976112013320030720","CA3976112013320030720","NA",0,207.113825715866,83.8163268415809,2003,NA,NA,"w"
"1298","CA3976112013320030720","CA3976112013320030720_2912","200301720",1,5550.38697959258,2246.17090419159,2003,1865.0103,4608.5408145,"w"
"1299","CA4016112413420030904","CA4016112413420030904","200301665",1,13523.26265176,5472.69212215431,2003,4073.011,10064.629365,"w"
"1300","CA4025912391820030930","CA4025912391820030930","NA",0,74.597622532445,30.188707538829,2003,NA,NA,"w"
"1301","CA4025912391820030930","CA4025912391820030930_3004","200301648 200301654",2,10795.687686001,4368.87728012343,2003,557.3594,1377.265071,"w"
"1302","CA4033712044320030702","CA4033712044320030702","NA",0,1151.4485518797,465.976560628134,2003,NA,NA,"w"
"1303","CA4063112184820031027","CA4063112184820031027","200301607",1,1236.01704062258,500.200350703335,2003,407.3011,1006.4629365,"w"
"1304","CA4070012000420030721","CA4070012000420030721","200301600",1,7797.99233760733,3155.74816030724,2003,2550.9911,6303.6362865,"w"
"1305","CA4078912330120030914","CA4078912330120030914","200301592 200301595",2,3723.13442037572,1506.70507086985,2003,407.3011,1006.4629365,"w"
"1306","CA4125312008820030731","CA4125312008820030731","NA",0,1417.93961874849,573.822100556882,2003,NA,NA,"w"
"1307","CA4170012150720030506","CA4170012150720030506","NA",0,1428.65402368511,578.15808374379,2003,NA,NA,"w"
"1308","CA4174312132820030726","CA4174312132820030726","200301497",1,10216.0651922303,4134.31144071264,2003,3429.904,8475.47736,"w"
"1309","CO3713810722020030726","CO3713810722020030726","200302466",1,2390.84922658696,967.546224941382,2003,514.4856,1271.321604,"w"
"1310","CO3717510843620030715","CO3717510843620030715","200302453",1,1243.86002124638,503.374305049958,2003,535.9225,1324.2933375,"w"
"1311","CO3717510843620030715","CO3717510843620030715_3357","200302453",1,1060.0547110742,428.990637521434,2003,493.0487,1218.3498705,"w"
"1312","CO3750410751520030706","CO3750410751520030706","200302343",1,1865.44894565681,754.923424329734,2003,278.6797,688.6325355,"w"
"1313","CO3784510252120030901","CO3784510252120030901","NA",0,1013.34343496146,410.087179134144,2003,NA,NA,"w"
"1314","CO3799710845420030719","CO3799710845420030719","200302157",1,1847.31023649317,747.582919800454,2003,685.9808,1695.095472,"w"
"1315","CO3868110887620030722","CO3868110887620030722","200301943",1,1139.05857855732,460.96249626059,2003,235.8059,582.6890685,"w"
"1316","CO3871810307320031010","CO3871810307320031010","NA",0,2528.21021129696,1023.13446561021,2003,NA,NA,"w"
"1317","CO3947710493720031029","CO3947710493720031029","200301764",1,1102.35058789004,446.107240061097,2003,171.4952,423.773868,"w"
"1318","CO3966910700920030711","CO3966910700920030711","NA",0,1320.90809470251,534.554678861275,2003,NA,NA,"w"
"1319","CO3979410843120030616","CO3979410843120030616","200301714",1,1514.11870725041,612.74455244699,2003,450.1749,1112.4064035,"w"
